day,conversion_type,channel,segment,tactic,lookup_type,spend,impressions,clicks
12/16/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,889.17,6898,2971
12/16/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,23811.51,76609,8586
12/16/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,4192.11,12704,630
12/16/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,63625.58,3520212,20626
12/16/20,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,13283.15,861710,1676
12/16/20,New Buyers,Social,Prospects,Snapchat,Snapchat,35223.1754,6936909,0
12/17/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,1871.39,3635,402
12/17/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
12/17/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,3664.675869,0,0
12/17/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,1824.897684,0,0
12/17/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,4265.63,788435,8222
12/17/20,New Buyers,Search,Customers,Google - Search - Brand,Google,544,3534,1105
12/17/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,851.89,6865,2928
12/17/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,25881.29,82885,8905
12/17/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,4577.43,14138,680
12/17/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,60539.75,3595638,16674
12/17/20,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,13716.22,958034,2524
12/17/20,New Buyers,Social,Prospects,Snapchat,Snapchat,35618.99428,6226514,0
12/18/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,2893.89,4230,532
12/18/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
12/18/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,4131.802204,0,0
12/18/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,2335.898286,0,0
12/18/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,3862.39,764089,8233
12/18/20,New Buyers,Search,Customers,Google - Search - Brand,Google,701.6,4449,1298
12/18/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,1135.55,7938,3539
12/18/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,30718.62,94970,10385
12/18/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,6176.69,15945,850
12/18/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,52657.61,2994668,13984
12/18/20,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,14885.32,903432,2748
12/18/20,New Buyers,Social,Prospects,Snapchat,Snapchat,37563.30299,7670170,0
12/19/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,3333.85,5741,657
12/19/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
12/19/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,2904.775869,0,0
12/19/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,1848.990614,0,0
12/19/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,3583.74,894533,9327
12/19/20,New Buyers,Search,Customers,Google - Search - Brand,Google,598.59,3594,1116
12/19/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,1089.42,6003,2970
12/19/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,22309.38,80112,8494
12/19/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,9137.118888,24809,1130
12/19/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,68256.04,3789476,18820
12/19/20,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,15854.42,922746,2710
12/19/20,New Buyers,Social,Prospects,Snapchat,Snapchat,36040.37959,7664407,0
12/20/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,2079.55,4279,440
12/20/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
12/20/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,2611.235671,0,0
12/20/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,1437.739349,0,0
12/20/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,3161.88,732842,7780
12/20/20,New Buyers,Search,Customers,Google - Search - Brand,Google,339.86,2557,795
12/20/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,595.85,4711,2168
12/20/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,18047.03,70594,6962
12/20/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,6582.846655,21353,849
12/20/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,67602.7,3729140,20630
12/20/20,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,19168.4,1140722,3548
12/20/20,New Buyers,Social,Prospects,Snapchat,Snapchat,36196.9132,7368208,0
12/21/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,1920.51,3188,385
12/21/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
12/21/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,3620.454271,0,0
12/21/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,1795.319217,0,0
12/21/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,5149.82,873763,9782
12/21/20,New Buyers,Search,Customers,Google - Search - Brand,Google,459.3,3433,1063
12/21/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,715.42,7113,3108
12/21/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,28733.02,88725,9098
12/21/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,5339.250065,16844,686
12/21/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,66506.86,3908258,18370
12/21/20,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,20473.21,1369412,3220
12/21/20,New Buyers,Social,Prospects,Snapchat,Snapchat,36486.43009,7143242,0
12/22/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,2175.3,3682,423
12/22/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
12/22/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,4211.064871,0,0
12/22/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,2450.096484,0,0
12/22/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,4481.83,865489,9865
12/22/20,New Buyers,Search,Customers,Google - Search - Brand,Google,534.71,3726,1111
12/22/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,851.49,7225,3117
12/22/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,24109.75,81214,8373
12/22/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,4659.919645,15564,641
12/22/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,45088.44,2518950,17372
12/22/20,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,21900.6,1474980,3108
12/22/20,New Buyers,Social,Prospects,Snapchat,Snapchat,24843.60392,4558659,0
12/23/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,2163.83,3666,462
12/23/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
12/23/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,4150.356004,0,0
12/23/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,3211.736085,0,0
12/23/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,4064.98,973103,11889
12/23/20,New Buyers,Search,Customers,Google - Search - Brand,Google,516.94,3783,1161
12/23/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,805.07,7310,3365
12/23/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,23518.75,77944,8691
12/23/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,5715.7,14062,786
12/23/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,45688.76,2583068,18822
12/23/20,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,22509.07,1595934,2986
12/23/20,New Buyers,Social,Prospects,Snapchat,Snapchat,28500.92795,6396616,0
12/24/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,2607.88,4435,563
12/24/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
12/24/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,3460.286736,0,0
12/24/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,3628.780419,0,0
12/24/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,3736.8,1039737,14367
12/24/20,New Buyers,Search,Customers,Google - Search - Brand,Google,506.26,3651,1099
12/24/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,718.8,5843,2882
12/24/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,18861.28,64549,7783
12/24/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,8427.13,18807,1121
12/24/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,39221.78,2312694,14408
12/24/20,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,22327.45,1602534,3918
12/24/20,New Buyers,Social,Prospects,Snapchat,Snapchat,26108.1683,6614201,0
12/25/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,2046.56,3209,443
12/25/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
12/25/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,1037.126802,0,0
12/25/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,1174.583477,0,0
12/25/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,2468.48,765952,11026
12/25/20,New Buyers,Search,Customers,Google - Search - Brand,Google,37.48,309,90
12/25/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,73.34,561,255
12/25/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,1932.85,8111,870
12/25/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,12167.14,25829,1571
12/25/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,39569.92,2741790,22268
12/25/20,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,22545.04,1822482,5064
12/25/20,New Buyers,Social,Prospects,Snapchat,Snapchat,24729.43238,6510567,0
12/26/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,1642.5,2826,397
12/26/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
12/26/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,1002.591135,0,0
12/26/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,1069.114946,0,0
12/26/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,2174.42,662909,8595
12/26/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,9549.15,19783,1168
12/26/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,42544.73,2825032,20284
12/26/20,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,25636.15,1948034,5282
12/26/20,New Buyers,Social,Prospects,Snapchat,Snapchat,17468.19984,3988544,0
12/27/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,1279.92,2177,299
12/27/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
12/27/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,990.0757353,0,0
12/27/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,1116.552611,0,0
12/27/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,1441.12,418020,5382
12/27/20,New Buyers,Search,Customers,Google - Search - Brand,Google,193.08,1350,437
12/27/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,334.22,2442,1187
12/27/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,6614.27,21196,2504
12/27/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,3006.99,9061,552
12/27/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,41339.36,2602720,20202
12/27/20,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,19696.73,1403852,3774
12/27/20,New Buyers,Social,Prospects,Snapchat,Snapchat,14219.30325,3265113,0
12/28/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,1263.97,2098,281
12/28/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
12/28/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,1219.651204,0,0
12/28/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,1234.526813,0,0
12/28/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,1645.75,371180,4992
12/28/20,New Buyers,Search,Customers,Google - Search - Brand,Google,251.5,2114,613
12/28/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,431.32,3661,1671
12/28/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,10924.99,38348,4211
12/28/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,3489.54,9404,513
12/28/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,41682.88,2704294,20098
12/28/20,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,18362.36,1467328,2780
12/28/20,New Buyers,Social,Prospects,Snapchat,Snapchat,7441.696847,1512714,0
12/29/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,1631.73,2671,352
12/29/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
12/29/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,1622.858736,0,0
12/29/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,1385.340947,0,0
12/29/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,1308.2,344069,4921
12/29/20,New Buyers,Search,Customers,Google - Search - Brand,Google,368.87,2337,783
12/29/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,553.87,4240,2019
12/29/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,12177.9,40609,4673
12/29/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,3344.99,9137,523
12/29/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,28190.6,1701938,13298
12/29/20,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,9366.01,695702,1572
12/29/20,New Buyers,Social,Prospects,Snapchat,Snapchat,11809.96184,2281075,0
12/30/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,1880.75,3032,429
12/30/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
12/30/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,1757.949069,0,0
12/30/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,2100.988748,0,0
12/30/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,1112.38,338271,5093
12/30/20,New Buyers,Search,Customers,Google - Search - Brand,Google,439.52,3098,957
12/30/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,606.42,5206,2422
12/30/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,13369.21,47344,5664
12/30/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,4094.17,10613,637
12/30/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,43313.37,2904990,31414
12/30/20,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,13263.03,1116830,2250
12/30/20,New Buyers,Social,Prospects,Snapchat,Snapchat,18275.7211,3595445,0
12/31/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,3473.95,5988,777
12/31/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
12/31/20,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,2596.632336,0,0
12/31/20,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,3979.933284,0,0
12/31/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,1389.16,558632,9817
12/31/20,New Buyers,Search,Customers,Google - Search - Brand,Google,674.68,4405,1338
12/31/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,809.55,6467,3274
12/31/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,38597.7,91018,12671
12/31/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,9522.452912,19767,1392
12/31/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,80124,5899350,47016
12/31/20,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,24242.26,2141490,3646
12/31/20,New Buyers,Social,Prospects,Snapchat,Snapchat,39860.38902,12571089,0
1/1/21,New Buyers,ASA,Customers,ASA - Core,Apple Search,1927.88,3064,450
1/1/21,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
1/1/21,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,1067.981522,0,0
1/1/21,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,2246.8005,0,0
1/1/21,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,853.35,330119,5662
1/1/21,New Buyers,Search,Customers,Google - Search - Brand,Google,274.89,1723,528
1/1/21,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,452.94,2728,1353
1/1/21,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,19173.93,51510,6422
1/1/21,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,5008.417144,15022,763
1/1/21,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,45960.55,5323680,43484
1/1/21,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,9701.13,1258538,2168
1/1/21,New Buyers,Social,Prospects,Snapchat,Snapchat,43857.70281,16631596,0
1/2/21,New Buyers,ASA,Customers,ASA - Core,Apple Search,2036.75,2691,430
1/2/21,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
1/2/21,New Buyers,Affiliate,Prospects,Impact Radius - Content,impact-radius-transaction,652.3417222,0,0
1/2/21,New Buyers,Affiliate,Prospects,Impact Radius - Default,impact-radius-transaction,1049.482656,0,0
1/2/21,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,703.37,267108,3800
1/2/21,New Buyers,Search,Customers,Google - Search - Brand,Google,342.81,1977,659
1/2/21,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,491.61,3120,1567
1/2/21,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,18313.03743,46539,5958
1/2/21,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,3845.382496,11216,581
1/2/21,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,41525.45,4335352,30982
1/2/21,New Buyers,Social,Prospects,Facebook GeistM - Prospecting,Facebook,11156.36,1214910,3102
